AC   MIPF0000001
ID   mir-17
MI   MI0010112  lgi-mir-67
MI   MI0010211  cte-mir-67
MI   MI0010640  lmi-mir-307
MI   MI0011093  crm-mir-67
MI   MI0012246  dpu-mir-307
MI   MI0012281  isc-mir-307
MI   MI0013501  aae-mir-307
MI   MI0013930  api-mir-307-1
MI   MI0013931  api-mir-307-2
MI   MI0014755  nvi-mir-307
MI   MI0016139  ame-mir-307
MI   MI0018581  asu-mir-67
//
AC   MIPF0000294
ID   MIR158
MI   MI0000188  ath-MIR158a
MI   MI0001084  ath-MIR158b
MI   MI0014514  aly-MIR158a
MI   MI0014639  aly-MIR158b
//
AC   MIPF0000295
ID   mir-64
MI   MI0000035  cel-mir-64
MI   MI0000036  cel-mir-65
//
AC   MIPF0000296
ID   mir-62
MI   MI0000033  cel-mir-62
MI   MI0001411  cbr-mir-62
MI   MI0011119  crm-mir-62
//
AC   MIPF0000297
ID   mir-61
MI   MI0000032  cel-mir-61
MI   MI0001404  cbr-mir-61
MI   MI0011044  crm-mir-61
//
AC   MIPF0000298
ID   mir-60
MI   MI0000031  cel-mir-60
MI   MI0000509  cbr-mir-60
MI   MI0011075  crm-mir-60
//
AC   MIPF0000299
ID   mir-259
MI   MI0000336  cel-mir-259
MI   MI0000540  cbr-mir-259
MI   MI0011104  crm-mir-259
//
AC   MIPF0000300
ID   mir-664
MI   MI0003722  rno-mir-664-1
MI   MI0003723  rno-mir-664-2
MI   MI0006442  hsa-mir-664
MI   MI0007905  mml-mir-664
MI   MI0008090  cfa-mir-664
MI   MI0008848  ptr-mir-664
MI   MI0011547  bta-mir-664
MI   MI0012531  mmu-mir-664
MI   MI0012562  ptr-mir-664b
MI   MI0012940  eca-mir-664
MI   MI0013123  ssc-mir-664
MI   MI0015135  ppy-mir-664
MI   MI0019134  hsa-mir-644b
//
AC   MIPF0000302
ID   mir-35
MI   MI0000006  cel-mir-35
MI   MI0001415  cbr-mir-35
MI   MI0010981  cbr-mir-35d
//
AC   MIPF0000303
ID   lin-4
MI   MI0000002  cel-lin-4
MI   MI0000492  cbr-lin-4
MI   MI0011095  crm-lin-4
MI   MI0013320  bma-lin-4
MI   MI0018524  asu-lin-4
//
AC   MIPF0000304
ID   mir-39
MI   MI0000010  cel-mir-39
MI   MI0001419  cbr-mir-39
MI   MI0011021  crm-mir-39
//
AC   MIPF0000305
ID   mir-4
MI   MI0000122  dme-mir-4
MI   MI0001296  dps-mir-4
MI   MI0008964  dan-mir-4
MI   MI0009073  der-mir-4
MI   MI0009135  dgr-mir-4-2
MI   MI0009159  dgr-mir-4-1
MI   MI0009183  dmo-mir-4
MI   MI0009308  dpe-mir-4
MI   MI0009398  dse-mir-4
MI   MI0009407  dsi-mir-4
MI   MI0009524  dvi-mir-4
MI   MI0009623  dwi-mir-4
MI   MI0009632  dya-mir-4
//
AC   MIPF0000306
ID   mir-230
MI   MI0000305  cel-mir-230
MI   MI0000527  cbr-mir-230
MI   MI0011068  crm-mir-230
//
AC   MIPF0000307
ID   mir-231
MI   MI0000306  cel-mir-231
MI   MI0001394  cbr-mir-231
MI   MI0011048  crm-mir-231
//
AC   MIPF0000308
ID   mir-304
MI   MI0000411  dme-mir-304
MI   MI0001349  dps-mir-304
MI   MI0008950  dan-mir-304
MI   MI0009090  der-mir-304
MI   MI0009137  dgr-mir-304
MI   MI0009210  dmo-mir-304
MI   MI0009363  dse-mir-304
MI   MI0009448  dsi-mir-304
MI   MI0009544  dvi-mir-304
MI   MI0009577  dwi-mir-304
MI   MI0009645  dya-mir-304
//
AC   MIPF0000309
ID   mir-5
MI   MI0000123  dme-mir-5
MI   MI0001298  dps-mir-5
MI   MI0008994  dan-mir-5
MI   MI0009021  der-mir-5
MI   MI0009112  dgr-mir-5-1
MI   MI0009175  dgr-mir-5-2
MI   MI0009245  dmo-mir-5
MI   MI0009268  dpe-mir-5
MI   MI0009391  dse-mir-5
MI   MI0009457  dsi-mir-5
MI   MI0009529  dvi-mir-5
MI   MI0009613  dwi-mir-5
MI   MI0009676  dya-mir-5
//
AC   MIPF0000310
ID   mir-254
MI   MI0000330  cel-mir-254
MI   MI0001409  cbr-mir-254
//
AC   MIPF0000311
ID   mir-232
MI   MI0000307  cel-mir-232
MI   MI0000528  cbr-mir-232-1
MI   MI0011034  crm-mir-232-1
MI   MI0011055  crm-mir-232-2
MI   MI0015957  cbr-mir-232-2
//
AC   MIPF0000312
ID   mir-233
MI   MI0000308  cel-mir-233
MI   MI0000530  cbr-mir-233
MI   MI0011059  crm-mir-233
//
AC   MIPF0000313
ID   mir-306
MI   MI0000414  dme-mir-306
MI   MI0001351  dps-mir-306
MI   MI0008984  dan-mir-306
MI   MI0009033  der-mir-306
MI   MI0009133  dgr-mir-306
MI   MI0009202  dmo-mir-306
MI   MI0009319  dpe-mir-306
MI   MI0009367  dse-mir-306
MI   MI0009481  dvi-mir-306
MI   MI0009554  dwi-mir-306-1
MI   MI0009574  dwi-mir-306-2
MI   MI0009641  dya-mir-306
MI   MI0012201  bmo-mir-306a
MI   MI0012989  bmo-mir-306b
//
AC   MIPF0000315
ID   mir-234
MI   MI0000309  cel-mir-234
MI   MI0000531  cbr-mir-234
//
AC   MIPF0000316
ID   mir-467
MI   MI0000397  mmu-mir-297a-2
MI   MI0002402  mmu-mir-467a-1
MI   MI0004523  mmu-mir-669a-1
MI   MI0004666  mmu-mir-669b
MI   MI0004667  mmu-mir-669a-2
MI   MI0004668  mmu-mir-669a-3
MI   MI0004671  mmu-mir-467b
MI   MI0004673  mmu-mir-669c
MI   MI0004674  mmu-mir-297b
MI   MI0005488  mmu-mir-297a-3
MI   MI0005489  mmu-mir-297a-4
MI   MI0005492  mmu-mir-297c
MI   MI0005507  mmu-mir-466f-1
MI   MI0005508  mmu-mir-466f-2
MI   MI0005509  mmu-mir-466f-3
MI   MI0005510  mmu-mir-466g
MI   MI0005511  mmu-mir-466h
MI   MI0005512  mmu-mir-467c
MI   MI0005513  mmu-mir-467d
MI   MI0005546  mmu-mir-466d
MI   MI0006112  rno-mir-466b-1
MI   MI0006113  rno-mir-466b-2
MI   MI0006114  rno-mir-466c
MI   MI0006128  mmu-mir-467e
MI   MI0006278  mmu-mir-466l
MI   MI0006279  mmu-mir-669k
MI   MI0006280  mmu-mir-669g
MI   MI0006281  mmu-mir-669d
MI   MI0006282  mmu-mir-466i
MI   MI0006286  mmu-mir-669j
MI   MI0006287  mmu-mir-669f
MI   MI0006288  mmu-mir-669i
MI   MI0006289  mmu-mir-669h
MI   MI0006293  mmu-mir-467f
MI   MI0006295  mmu-mir-466j
MI   MI0006300  mmu-mir-669e
MI   MI0006301  mmu-mir-467g
MI   MI0006302  mmu-mir-467h
MI   MI0006419  hsa-mir-1277
MI   MI0009942  mmu-mir-669l
MI   MI0009943  mmu-mir-669m-1
MI   MI0009944  mmu-mir-669m-2
MI   MI0009945  mmu-mir-669o
MI   MI0013146  ssc-mir-1277
MI   MI0014050  mmu-mir-466m
MI   MI0014051  mmu-mir-669d-2
MI   MI0014052  mmu-mir-466o
MI   MI0014053  mmu-mir-467a-2
MI   MI0014054  mmu-mir-669a-4
MI   MI0014055  mmu-mir-669a-5
MI   MI0014056  mmu-mir-467a-3
MI   MI0014058  mmu-mir-669a-6
MI   MI0014059  mmu-mir-467a-4
MI   MI0014061  mmu-mir-669a-7
MI   MI0014062  mmu-mir-467a-5
MI   MI0014064  mmu-mir-669p-1
MI   MI0014065  mmu-mir-467a-6
MI   MI0014066  mmu-mir-669a-8
MI   MI0014068  mmu-mir-669a-9
MI   MI0014069  mmu-mir-467a-7
MI   MI0014071  mmu-mir-669p-2
MI   MI0014072  mmu-mir-467a-8
MI   MI0014073  mmu-mir-669a-10
MI   MI0014074  mmu-mir-467a-9
MI   MI0014075  mmu-mir-669a-11
MI   MI0014076  mmu-mir-467a-10
MI   MI0014077  mmu-mir-669a-12
MI   MI0014079  mmu-mir-466n
MI   MI0014157  hsa-mir-466
MI   MI0015234  ppy-mir-1277
MI   MI0015419  rno-mir-466d
MI   MI0018032  mmu-mir-466q
//
AC   MIPF0000317
ID   mir-548
MI   MI0003577  hsa-mir-570
MI   MI0003586  hsa-mir-579
MI   MI0003593  hsa-mir-548a-1
MI   MI0003596  hsa-mir-548b
MI   MI0003598  hsa-mir-548a-2
MI   MI0003612  hsa-mir-548a-3
MI   MI0003616  hsa-mir-603
MI   MI0003630  hsa-mir-548c
MI   MI0003668  hsa-mir-548d-1
MI   MI0003671  hsa-mir-548d-2
MI   MI0006344  hsa-mir-548e
MI   MI0006345  hsa-mir-548j
MI   MI0006354  hsa-mir-548k
MI   MI0006361  hsa-mir-548l
MI   MI0006374  hsa-mir-548f-1
MI   MI0006375  hsa-mir-548f-2
MI   MI0006376  hsa-mir-548f-3
MI   MI0006377  hsa-mir-548f-4
MI   MI0006378  hsa-mir-548f-5
MI   MI0006395  hsa-mir-548g
MI   MI0006399  hsa-mir-548n
MI   MI0006400  hsa-mir-548m
MI   MI0006411  hsa-mir-548h-1
MI   MI0006412  hsa-mir-548h-2
MI   MI0006413  hsa-mir-548h-3
MI   MI0006414  hsa-mir-548h-4
MI   MI0006420  hsa-mir-548p
MI   MI0006421  hsa-mir-548i-1
MI   MI0006422  hsa-mir-548i-2
MI   MI0006423  hsa-mir-548i-3
MI   MI0006424  hsa-mir-548i-4
MI   MI0007819  mml-mir-548a
MI   MI0007820  mml-mir-548b
MI   MI0007821  mml-mir-548c
MI   MI0007822  mml-mir-548d
MI   MI0007823  mml-mir-548e
MI   MI0007824  mml-mir-548f
MI   MI0007840  mml-mir-570
MI   MI0007846  mml-mir-579
MI   MI0008746  ptr-mir-548a-1
MI   MI0008747  ptr-mir-548a-2
MI   MI0008748  ptr-mir-548b
MI   MI0008749  ptr-mir-548c
MI   MI0008750  ptr-mir-548f-1
MI   MI0008751  ptr-mir-548f-2
MI   MI0008752  ptr-mir-548h
MI   MI0008753  ptr-mir-548i-1
MI   MI0008754  ptr-mir-548i-2
MI   MI0008755  ptr-mir-548i-3
MI   MI0008756  ptr-mir-548i-4
MI   MI0008757  ptr-mir-548i-5
MI   MI0008758  ptr-mir-548i-6
MI   MI0008759  ptr-mir-548j
MI   MI0008760  ptr-mir-548k
MI   MI0008761  ptr-mir-548l
MI   MI0008762  ptr-mir-548n
MI   MI0008763  ptr-mir-548p
MI   MI0008789  ptr-mir-579
MI   MI0010637  hsa-mir-548q
MI   MI0012538  mml-mir-603
MI   MI0012566  ptr-mir-570
MI   MI0014141  hsa-mir-548s
MI   MI0014164  hsa-mir-548t
MI   MI0014168  hsa-mir-548u
MI   MI0014174  hsa-mir-548v
MI   MI0014222  hsa-mir-548w
MI   MI0014244  hsa-mir-548x
MI   MI0015067  ppy-mir-579
MI   MI0015089  ppy-mir-603
MI   MI0016595  hsa-mir-548y
MI   MI0016688  hsa-mir-548z
MI   MI0016689  hsa-mir-548aa-1
MI   MI0016690  hsa-mir-548aa-2
MI   MI0016746  hsa-mir-548o-2
MI   MI0016751  hsa-mir-548h-5
MI   MI0016752  hsa-mir-548ab
MI   MI0016762  hsa-mir-548ac
MI   MI0016770  hsa-mir-548ad
MI   MI0016779  hsa-mir-548ae-1
MI   MI0016780  hsa-mir-548ae-2
MI   MI0016793  hsa-mir-548ag-1
MI   MI0016794  hsa-mir-548ag-2
MI   MI0016796  hsa-mir-548ah
MI   MI0016813  hsa-mir-548ai
MI   MI0016814  hsa-mir-548aj-1
MI   MI0016815  hsa-mir-548aj-2
MI   MI0016833  hsa-mir-548x-2
MI   MI0016840  hsa-mir-548ak
MI   MI0016851  hsa-mir-548al
MI   MI0016904  hsa-mir-548am
MI   MI0016907  hsa-mir-548an
MI   MI0017871  hsa-mir-548ao
MI   MI0017875  hsa-mir-548ap
MI   MI0019130  hsa-mir-548aq
MI   MI0019131  hsa-mir-548ar
MI   MI0019132  hsa-mir-548as
MI   MI0019137  hsa-mir-548at
MI   MI0019145  hsa-mir-548au
MI   MI0019152  hsa-mir-548av
MI   MI0019286  hsa-mir-548ax
//
AC   MIPF0000318
ID   mir-488
MI   MI0003123  hsa-mir-488
MI   MI0004633  mmu-mir-488
MI   MI0006168  rno-mir-488
MI   MI0007762  mml-mir-488
MI   MI0008685  ptr-mir-488
MI   MI0009844  bta-mir-488
MI   MI0010402  cfa-mir-488
MI   MI0012718  eca-mir-488
MI   MI0014961  ppy-mir-488
//
AC   MIPF0000319
ID   mir-491
MI   MI0003126  hsa-mir-491
MI   MI0004680  mmu-mir-491
MI   MI0007765  mml-mir-491
MI   MI0007997  cfa-mir-491
MI   MI0008688  ptr-mir-491
MI   MI0009846  bta-mir-491
MI   MI0012867  eca-mir-491
MI   MI0014964  ppy-mir-491
MI   MI0017993  ssc-mir-491
//
AC   MIPF0000320
ID   mir-428
MI   MI0001450  xla-mir-428
MI   MI0004963  xtr-mir-428
//
AC   MIPF0000321
ID   mir-BART17
MI   MI0003745  rlcv-mir-rL1-9
MI   MI0004990  ebv-mir-BART17
//
AC   MIPF0000322
ID   mir-BART20
MI   MI0003752  rlcv-mir-rL1-16
MI   MI0004993  ebv-mir-BART20
//
AC   MIPF0000323
ID   MIR169_5
MI   MI0001132  osa-MIR169q
MI   MI0001833  zma-MIR169d
MI   MI0001834  zma-MIR169e
//
AC   MIPF0000324
ID   mir-BART3
MI   MI0003725  ebv-mir-BART3
MI   MI0003726  ebv-mir-BART4
MI   MI0003741  rlcv-mir-rL1-5
//
AC   MIPF0000325
ID   mir-BART1
MI   MI0001067  ebv-mir-BART1
MI   MI0003742  rlcv-mir-rL1-6
//
AC   MIPF0000326
ID   mir-BART5
MI   MI0003727  ebv-mir-BART5
MI   MI0003744  rlcv-mir-rL1-8
//
AC   MIPF0000327
ID   mir-BART15
MI   MI0003743  rlcv-mir-rL1-7
MI   MI0004988  ebv-mir-BART15
//
AC   MIPF0000328
ID   mir-BART7
MI   MI0003729  ebv-mir-BART7
MI   MI0003749  rlcv-mir-rL1-13
//
AC   MIPF0000329
ID   mir-423
MI   MI0001445  hsa-mir-423
MI   MI0004637  mmu-mir-423
MI   MI0005046  bta-mir-423
MI   MI0006145  rno-mir-423
MI   MI0007739  mml-mir-423
MI   MI0008166  cfa-mir-423a
MI   MI0008663  ptr-mir-423
MI   MI0012784  eca-mir-423
MI   MI0013099  ssc-mir-423
MI   MI0014939  ppy-mir-423
//
AC   MIPF0000331
ID   mir-BHRF1-1
MI   MI0001064  ebv-mir-BHRF1-1
MI   MI0003737  rlcv-mir-rL1-1
//
AC   MIPF0000332
ID   mir-BHRF1-2
MI   MI0001065  ebv-mir-BHRF1-2
MI   MI0003738  rlcv-mir-rL1-2
//
AC   MIPF0000333
ID   mir-652
MI   MI0003667  hsa-mir-652
MI   MI0004965  mmu-mir-652
MI   MI0006169  rno-mir-652
MI   MI0007896  mml-mir-652
MI   MI0008167  cfa-mir-652
MI   MI0008839  ptr-mir-652
MI   MI0012982  eca-mir-652
MI   MI0015127  ppy-mir-652
MI   MI0015919  ssc-mir-652
//
AC   MIPF0000334
ID   mir-550
MI   MI0003600  hsa-mir-550a-1
MI   MI0003601  hsa-mir-550a-2
MI   MI0003762  hsa-mir-550a-3
MI   MI0007826  mml-mir-550
MI   MI0008765  ptr-mir-550-1
MI   MI0008766  ptr-mir-550-2
MI   MI0008767  ptr-mir-550-3
MI   MI0016686  hsa-mir-550b-1
MI   MI0016687  hsa-mir-550b-2
//
AC   MIPF0000335
ID   mir-BART12
MI   MI0003734  ebv-mir-BART12
MI   MI0003751  rlcv-mir-rL1-15
//
AC   MIPF0000336
ID   mir-692
MI   MI0004660  mmu-mir-692-1
MI   MI0004661  mmu-mir-692-2
//
AC   MIPF0000337
ID   mir-684
MI   MI0004647  mmu-mir-684-1
MI   MI0004648  mmu-mir-684-2
MI   MI0012685  eca-mir-684
//
AC   MIPF0000338
ID   mir-680
MI   MI0004640  mmu-mir-680-1
MI   MI0004641  mmu-mir-680-2
MI   MI0004642  mmu-mir-680-3
//
AC   MIPF0000339
ID   mir-757
MI   MI0004999  gga-mir-757-1
MI   MI0005000  gga-mir-757-2
//
AC   MIPF0000340
ID   mir-592
MI   MI0003604  hsa-mir-592
MI   MI0004127  mmu-mir-592
MI   MI0007856  mml-mir-592
MI   MI0008800  ptr-mir-592
MI   MI0009875  bta-mir-592
MI   MI0010417  cfa-mir-592
MI   MI0012596  rno-mir-592
MI   MI0012699  eca-mir-592
MI   MI0015079  ppy-mir-592
//
AC   MIPF0000341
ID   mir-456
MI   MI0002176  dre-mir-456
MI   MI0004997  gga-mir-456
MI   MI0013656  tgu-mir-456
MI   MI0017136  pma-mir-456
MI   MI0018872  aca-mir-456
//
AC   MIPF0000342
ID   mir-615
MI   MI0003628  hsa-mir-615
MI   MI0005004  mmu-mir-615
MI   MI0007869  mml-mir-615
MI   MI0008814  ptr-mir-615
MI   MI0009877  bta-mir-615
MI   MI0010419  cfa-mir-615
MI   MI0012597  rno-mir-615
MI   MI0012729  eca-mir-615
MI   MI0015100  ppy-mir-615
MI   MI0017995  ssc-mir-615
//
AC   MIPF0000343
ID   MIR806
MI   MI0005210  osa-MIR806a
MI   MI0005211  osa-MIR806b
MI   MI0005212  osa-MIR806c
MI   MI0005213  osa-MIR806d
MI   MI0005214  osa-MIR806e
MI   MI0005215  osa-MIR806f
MI   MI0005216  osa-MIR806g
MI   MI0005217  osa-MIR806h
MI   MI0008246  osa-MIR1884a
MI   MI0010712  osa-MIR2123a
MI   MI0010713  osa-MIR2123b
MI   MI0010714  osa-MIR2123c
//
AC   MIPF0000344
ID   MIR818
MI   MI0005247  osa-MIR818a
MI   MI0005248  osa-MIR818b
MI   MI0005249  osa-MIR818c
MI   MI0005250  osa-MIR818d
MI   MI0005251  osa-MIR818e
MI   MI0007022  osa-MIR1436
MI   MI0007030  osa-MIR1442
MI   MI0007031  osa-MIR1439
MI   MI0008262  osa-MIR1862b
//
AC   MIPF0000345
ID   MIR812
MI   MI0005233  osa-MIR812a
MI   MI0005234  osa-MIR812b
MI   MI0005235  osa-MIR812c
MI   MI0005236  osa-MIR812d
MI   MI0005237  osa-MIR812e
MI   MI0008271  osa-MIR812f
MI   MI0008281  osa-MIR1884b
MI   MI0008296  osa-MIR812g
MI   MI0008297  osa-MIR812h
MI   MI0008298  osa-MIR812i
MI   MI0008299  osa-MIR812j
MI   MI0017245  osa-MIR812k
MI   MI0017246  osa-MIR812l
MI   MI0017247  osa-MIR812m
MI   MI0017254  osa-MIR812n
MI   MI0017255  osa-MIR812o
//
AC   MIPF0000346
ID   MIR1219
MI   MI0004718  ppt-MIR1219a
MI   MI0004719  ppt-MIR1219b
MI   MI0004720  ppt-MIR1219c
MI   MI0004721  ppt-MIR1219d
//
AC   MIPF0000347
ID   MIR811
MI   MI0005230  osa-MIR811a
MI   MI0005231  osa-MIR811b
MI   MI0005232  osa-MIR811c
MI   MI0013024  osa-MIR2862
MI   MI0017250  osa-MIR811d
//
AC   MIPF0000348
ID   MIR820
MI   MI0005263  osa-MIR820a
MI   MI0005264  osa-MIR820b
MI   MI0005265  osa-MIR820c
//
AC   MIPF0000349
ID   MIR815
MI   MI0005242  osa-MIR815a
MI   MI0005243  osa-MIR815b
MI   MI0005244  osa-MIR815c
//
AC   MIPF0000350
ID   MIR821
MI   MI0005266  osa-MIR821a
MI   MI0005267  osa-MIR821b
MI   MI0005268  osa-MIR821c
MI   MI0010925  sbi-MIR821a
MI   MI0010926  sbi-MIR821b
MI   MI0010927  sbi-MIR821c
MI   MI0010928  sbi-MIR821d
MI   MI0010929  sbi-MIR821e
//
AC   MIPF0000351
ID   MIR814
MI   MI0005239  osa-MIR814a
MI   MI0005240  osa-MIR814b
MI   MI0005241  osa-MIR814c
MI   MI0017249  osa-MIR1862g
//
AC   MIPF0000352
ID   MIR807
MI   MI0005209  osa-MIR807a
MI   MI0005218  osa-MIR807b
MI   MI0005219  osa-MIR807c
//
AC   MIPF0000353
ID   mir-802
MI   MI0003906  hsa-mir-802
MI   MI0004249  mmu-mir-802
MI   MI0006896  oan-mir-802
MI   MI0007914  mml-mir-802
MI   MI0008862  ptr-mir-802
MI   MI0010427  cfa-mir-802
MI   MI0012602  rno-mir-802
MI   MI0012928  eca-mir-802
MI   MI0015149  ppy-mir-802
//
AC   MIPF0000355
ID   mir-770
MI   MI0004203  mmu-mir-770
MI   MI0005118  hsa-mir-770
MI   MI0006165  rno-mir-770
MI   MI0007913  mml-mir-770
MI   MI0008861  ptr-mir-770
MI   MI0012917  eca-mir-770
MI   MI0015148  ppy-mir-770
//
AC   MIPF0000356
ID   MIR533
MI   MI0003500  ppt-MIR533a
MI   MI0004724  ppt-MIR533b
MI   MI0005928  ppt-MIR533c
MI   MI0005929  ppt-MIR533d
MI   MI0005930  ppt-MIR533e
//
AC   MIPF0000357
ID   mir-668
MI   MI0003761  hsa-mir-668
MI   MI0004134  mmu-mir-668
MI   MI0007906  mml-mir-668
MI   MI0008850  ptr-mir-668
MI   MI0012601  rno-mir-668
MI   MI0015136  ppy-mir-668
MI   MI0016949  oar-mir-668
//
AC   MIPF0000358
ID   mir-671
MI   MI0003760  hsa-mir-671
MI   MI0004133  mmu-mir-671
MI   MI0006156  rno-mir-671
MI   MI0007907  mml-mir-671
MI   MI0008851  ptr-mir-671
MI   MI0009887  bta-mir-671
MI   MI0010425  cfa-mir-671
MI   MI0012701  eca-mir-671
MI   MI0015137  ppy-mir-671
//
AC   MIPF0000359
ID   MIR1220
MI   MI0004722  ppt-MIR1220a
MI   MI0004723  ppt-MIR1220b
//
AC   MIPF0000360
ID   mir-551
MI   MI0003556  hsa-mir-551a
MI   MI0003575  hsa-mir-551b
MI   MI0004131  mmu-mir-551b
MI   MI0006343  rno-mir-551b
MI   MI0006863  oan-mir-551
MI   MI0006983  gga-mir-551
MI   MI0007827  mml-mir-551a
MI   MI0007828  mml-mir-551b
MI   MI0008768  ptr-mir-551a
MI   MI0008769  ptr-mir-551b
MI   MI0009863  bta-mir-551a
MI   MI0009864  bta-mir-551b
MI   MI0010411  cfa-mir-551a
MI   MI0010412  cfa-mir-551b
MI   MI0012520  mdo-mir-551a
MI   MI0012521  mdo-mir-551b
MI   MI0012677  eca-mir-551a
MI   MI0012841  eca-mir-551b
MI   MI0013755  tgu-mir-551
MI   MI0015045  ppy-mir-551a
MI   MI0015046  ppy-mir-551b
MI   MI0017139  pma-mir-551
MI   MI0018881  aca-mir-551
//
AC   MIPF0000361
ID   MIR854
MI   MI0005412  ath-MIR854a
MI   MI0005413  ath-MIR854b
MI   MI0005414  ath-MIR854c
MI   MI0005415  ath-MIR854d
MI   MI0015956  ath-MIR854e
//
AC   MIPF0000362
ID   mir-790
MI   MI0005191  cel-mir-790
MI   MI0005424  cbr-mir-790-1
MI   MI0005425  cbr-mir-790-2
MI   MI0011062  crm-mir-790-2
MI   MI0011105  crm-mir-790-1
//
AC   MIPF0000363
ID   mir-786
MI   MI0005186  cel-mir-786
MI   MI0005419  cbr-mir-786
MI   MI0011018  crm-mir-786
//
AC   MIPF0000364
ID   mir-787
MI   MI0005187  cel-mir-787
MI   MI0005420  cbr-mir-787
//
AC   MIPF0000365
ID   mir-675
MI   MI0004123  mmu-mir-675
MI   MI0005416  hsa-mir-675
MI   MI0007908  mml-mir-675
MI   MI0012603  rno-mir-675
MI   MI0012796  eca-mir-675
MI   MI0015138  ppy-mir-675a
MI   MI0015139  ppy-mir-675b
//
AC   MIPF0000366
ID   mir-242
MI   MI0000318  cel-mir-242
MI   MI0005429  cbr-mir-242
MI   MI0011045  crm-mir-242
//
AC   MIPF0000367
ID   mir-235
MI   MI0000310  cel-mir-235
MI   MI0005428  cbr-mir-235
MI   MI0011073  crm-mir-235
//
AC   MIPF0000368
ID   mir-255
MI   MI0000331  cel-mir-255
MI   MI0005430  cbr-mir-255
//
AC   MIPF0000369
ID   MIR845_1
MI   MI0005401  ath-MIR845a
MI   MI0005444  ath-MIR845b
MI   MI0014617  aly-MIR845a
MI   MI0014618  aly-MIR845b
//
AC   MIPF0000370
ID   mir-791
MI   MI0005192  cel-mir-791
MI   MI0005426  cbr-mir-791
//
AC   MIPF0000371
ID   mir-359
MI   MI0000758  cel-mir-359
MI   MI0005431  cbr-mir-359
//
AC   MIPF0000372
ID   mir-392
MI   MI0000819  cel-mir-392
MI   MI0005432  cbr-mir-392
//
AC   MIPF0000373
ID   mir-789
MI   MI0005189  cel-mir-789-1
MI   MI0005190  cel-mir-789-2
MI   MI0005423  cbr-mir-789
//
AC   MIPF0000374
ID   MIR918
MI   MI0005697  cre-MIR918
MI   MI0005709  cre-MIR919
//
AC   MIPF0000375
ID   MIR414
MI   MI0001425  ath-MIR414
MI   MI0005669  ppt-MIR414
//
AC   MIPF0000376
ID   MIR902
MI   MI0005685  ppt-MIR902a
MI   MI0005686  ppt-MIR902b
MI   MI0005937  ppt-MIR902c
MI   MI0005938  ppt-MIR902d
MI   MI0005939  ppt-MIR902e
MI   MI0005940  ppt-MIR902f
MI   MI0005941  ppt-MIR902g
MI   MI0005942  ppt-MIR902h
MI   MI0005943  ppt-MIR902i
MI   MI0005944  ppt-MIR902j
MI   MI0005945  ppt-MIR902k
MI   MI0005946  ppt-MIR902l
//
AC   MIPF0000377
ID   MIR534
MI   MI0003501  ppt-MIR534a
MI   MI0005675  ppt-MIR534b
//
AC   MIPF0000378
ID   MIR898
MI   MI0005694  ppt-MIR898b
MI   MI0005695  ppt-MIR898a
//
AC   MIPF0000379
ID   MIR904
MI   MI0005692  ppt-MIR904a
MI   MI0005693  ppt-MIR904b
//
AC   MIPF0000380
ID   MIR1030
MI   MI0005975  ppt-MIR1030a
MI   MI0005976  ppt-MIR1030b
MI   MI0005977  ppt-MIR1030c
MI   MI0005978  ppt-MIR1030d
MI   MI0005979  ppt-MIR1030e
MI   MI0005980  ppt-MIR1030f
MI   MI0005981  ppt-MIR1030g
MI   MI0005982  ppt-MIR1030h
MI   MI0005983  ppt-MIR1030i
MI   MI0005984  ppt-MIR1030j
//
AC   MIPF0000381
ID   MIR1063
MI   MI0006022  ppt-MIR1063a
MI   MI0006023  ppt-MIR1063b
MI   MI0006024  ppt-MIR1063c
MI   MI0006025  ppt-MIR1063d
MI   MI0006026  ppt-MIR1063e
MI   MI0006027  ppt-MIR1063f
MI   MI0006028  ppt-MIR1063g
MI   MI0006029  ppt-MIR1063h
//
AC   MIPF0000382
ID   MIR1122
MI   MI0006184  tae-MIR1122
MI   MI0006189  tae-MIR1127
MI   MI0006190  tae-MIR1128
MI   MI0006195  tae-MIR1133
MI   MI0006197  tae-MIR1135
MI   MI0006198  tae-MIR1136
MI   MI0011568  bdi-MIR1122
MI   MI0011575  bdi-MIR1127
MI   MI0011576  bdi-MIR1135
MI   MI0016607  far-MIR1122
MI   MI0018131  bdi-MIR5164
MI   MI0018140  bdi-MIR5171
MI   MI0018156  bdi-MIR5183
MI   MI0018424  mtr-MIR5281b
MI   MI0018425  mtr-MIR5281c
MI   MI0018426  mtr-MIR5281d
MI   MI0018428  mtr-MIR5281f
//
AC   MIPF0000383
ID   MIR1223
MI   MI0004728  ppt-MIR1223a
MI   MI0005951  ppt-MIR1223b
MI   MI0005952  ppt-MIR1223c
MI   MI0005953  ppt-MIR1223d
MI   MI0005954  ppt-MIR1223e
MI   MI0005955  ppt-MIR1223f
MI   MI0005956  ppt-MIR1223g
MI   MI0005957  ppt-MIR1223h
MI   MI0005958  ppt-MIR1223i
MI   MI0005959  ppt-MIR1223j
//
AC   MIPF0000384
ID   mir-465
MI   MI0002400  mmu-mir-465a
MI   MI0005498  mmu-mir-465b-1
MI   MI0005499  mmu-mir-465b-2
MI   MI0005500  mmu-mir-465c-1
MI   MI0005501  mmu-mir-465c-2
MI   MI0012612  rno-mir-465
//
